id_orden,fecha_alta,ciudad,edad,balance,num_productos,miembro_act,tiene_tarjeta,churn
ORD-75545,15/10/2024,Ciudad de M√©xico,63.0,51464.67843855883,1,1,NO,0
ORD-92180,"Oct 15, 2024",Medellín,79.0,51307.96369556208,2,0,NO,1
ORD-97958,15/10/2024,Bogotá,25.0,62270.71251545239,1,1,NO,0
ORD-19865,2024-10-15,Medell√edn,60.0,17857.93954383307,2,1,NO,0
ORD-12219,"Oct 15, 2024",Bogot√±,37.0,49067.18979383413,1,1,SÍ,0
ORD-49809,15/10/2024,Medellin,56.0,53453.29266006802,1,0,NO,0
ORD-15287,2024-10-15,Medellín,66.0,36806.54439929683,3,0,SÍ,0
ORD-44387,15/10/2024,Bogota,81.0,60101.46543648544,1,1,SÍ,1
ORD-18512,15/10/2024,Ciudad de M√©xico,79.0,16340.752162805475,2,0,SÍ,0
ORD-11342,2024/10/15,Medellin,71.0,41838.65277373291,1,0,SÍ,1
ORD-73076,2024-10-15,Ciudad de M√©xico,26.0,31170.39688990835,2,0,SÍ,0
ORD-29216,2024/10/15,Monterrey  ,54.0,41914.22676127453,3,1,NO,0
ORD-89767,"Oct 15, 2024",Medellín,66.0,86175.88649803007,1,1,SÍ,1
ORD-36614,2024-10-15,Medellin,58.0,86661.393153935,2,0,SÍ,0
ORD-46258,2024/10/15,Monterrey  ,34.0,81760.41151453051,2,0,NO,0
ORD-52078,2024/10/15,Medellín,38.0,38443.56799797872,2,1,SÍ,0
ORD-93524,"Oct 15, 2024",Medellin,68.0,72690.45692000518,2,1,NO,0
ORD-22219,15/10/2024,Medellin,76.0,52809.0531731451,3,0,NO,0
ORD-10235,15/10/2024,CDMX,56.0,51139.742587575216,1,0,?,1
ORD-52929,15/10/2024,Medellín,72.0,-9999.0,1,1,NO,0
ORD-77444,"Oct 15, 2024",Medellín,58.0,93960.44643447813,3,1,SÍ,0
ORD-18567,2024/10/15,Ciudad de M√©xico,56.0,84145.96513891159,2,1,SÍ,1
ORD-80792,2024-10-15,Medellin,30.0,68622.41046117744,1,1,SÍ,0
ORD-75441,"Oct 15, 2024",Medell√edn,81.0,45742.475862234336,2,0,no,0
ORD-94555,15/10/2024,Medell√edn,28.0,50989.01895636405,2,1,SÍ,0
ORD-83698,15/10/2024,Medell√edn,36.0,63264.165113443356,2,1,SÍ,0
ORD-15415,2024-10-15,Medellin,28.0,36959.77720364944,1,1,SÍ,0
ORD-46159,"Oct 15, 2024",Medellin,63.0,73457.8928991126,2,0,si,0
ORD-53925,15/10/2024,Monterrey  ,62.0,26968.872213927338,1,1,SÍ,1
ORD-15951,"Oct 15, 2024",CDMX,18.0,59796.092199935134,2,1,N/A,0
ORD-97388,2024/10/15,Medellín,57.0,-7242.8887448157475,2,0,SÍ,1
ORD-18007,"Oct 15, 2024",Ciudad de M√©xico,36.0,36234.53683494675,2,1,SÍ,0
ORD-51832,2024/10/15,CDMX,89.0,101941.92832298609,1,0,SÍ,0
ORD-68596,2024-10-15,Monterrey  ,89.0,75904.78735979777,1,0,si,1
ORD-40523,2024/10/15,Medellin,78.0,88386.7112483631,2,0,si,0
ORD-98861,2024/10/15,Bogot√±,29.0,33317.30831614045,2,0,SÍ,0
ORD-96740,2024-10-15,Medellín,78.0,52594.320920010905,1,0,SÍ,0
ORD-25524,15/10/2024,Medell√edn,50.0,82049.80632735761,2,1,NO,0
ORD-29282,2024-10-15,Medellin,62.0,65827.37336763443,1,1,SÍ,0
ORD-33930,"Oct 15, 2024",Monterrey  ,86.0,62714.146933957985,1,1,SÍ,0
ORD-10077,2024-10-15,Bogot√±,25.0,90764.54925825157,1,0,SÍ,0
ORD-30611,"Oct 15, 2024",Bogota,42.0,23988.6258596518,1,1,SÍ,0
ORD-26984,15/10/2024,Medell√edn,63.0,45394.04901386242,1,1,SÍ,0
ORD-24060,"Oct 15, 2024",Ciudad de M√©xico,47.0,6147.860933266144,2,1,SÍ,0
ORD-92985,2024-10-15,Medellin,64.0,22622.348701609968,3,1,SÍ,0
ORD-94056,2024-10-15,Bogotá,66.0,76854.63480447428,2,1,si,0
ORD-53303,15/10/2024,Bogot√±,64.0,27066.268345196913,1,1,SÍ,0
ORD-69207,2024-10-15,Bogot√±,35.0,68388.10635312743,1,1,NO,0
ORD-85046,15/10/2024,Medellín,83.0,91462.12604920202,1,0,SÍ,0
ORD-39287,15/10/2024,Medell√edn,85.0,45551.545625201536,1,1,NO,1
ORD-49711,2024-10-15,Medellin,50.0,62996.585994995316,2,1,SÍ,0
ORD-21954,2024/10/15,Bogotá,53.0,68582.80323857299,2,1,NO,0
ORD-83340,"Oct 15, 2024",Medell√edn,36.0,19462.623423335866,1,1,SÍ,0
ORD-82101,2024/10/15,Monterrey  ,45.0,34588.691367473824,1,1,si,0
ORD-81520,15/10/2024,Bogotá,57.0,24908.469708204946,1,1,SÍ,0
ORD-97062,"Oct 15, 2024",CDMX,32.0,36581.92224792428,1,0,SÍ,0
ORD-28574,2024/10/15,CDMX,58.0,67902.76745202749,2,0,?,0
ORD-19184,2024-10-15,Bogot√±,56.0,35120.08172644271,1,0,NO,0
ORD-29096,2024/10/15,Monterrey  ,19.0,49121.16932670458,2,1,SÍ,0
ORD-77728,"Oct 15, 2024",CDMX,80.0,23938.459576719113,2,1,no,0
ORD-44016,"Oct 15, 2024",Bogot√±,46.0,80660.55411334256,3,1,SÍ,0
ORD-21246,"Oct 15, 2024",Medellin,83.0,36372.25024441657,3,1,SÍ,0
ORD-55558,"Oct 15, 2024",Bogot√±,68.0,88074.51379774886,2,1,N/A,0
ORD-28381,2024/10/15,Medellin,27.0,51523.227346234,1,1,SÍ,0
ORD-46455,2024-10-15,Monterrey  ,31.0,14825.01055092302,2,1,si,0
ORD-14018,2024-10-15,Medellín,68.0,45724.33133635939,2,1,SÍ,0
ORD-21302,"Oct 15, 2024",Medell√edn,56.0,23430.57931334589,1,1,NO,1
ORD-77506,2024-10-15,Bogot√±,45.0,64733.734434453814,2,0,NO,0
ORD-51157,2024/10/15,Bogot√±,20.0,43465.93044182834,3,1,N/A,0
ORD-64917,2024-10-15,Medellin,87.0,54080.25637568385,2,1,NO,0
ORD-93122,15/10/2024,CDMX,44.0,40766.17224883593,1,0,SÍ,0
ORD-34519,2024-10-15,CDMX,19.0,36116.44240341686,1,1,NO,0
ORD-97487,"Oct 15, 2024",Bogot√±,55.0,25659.449759609324,2,1,SÍ,0
ORD-66819,2024-10-15,CDMX,20.0,70905.57342053823,1,1,NO,0
ORD-90910,2024-10-15,CDMX,33.0,45671.17245500755,2,0,si,0
ORD-81324,2024-10-15,Bogot√±,57.0,42132.727657540396,2,1,SÍ,1
ORD-15408,2024-10-15,Bogota,,45044.65253894599,1,1,NO,0
ORD-69379,15/10/2024,Bogota,58.0,33028.45516285564,3,0,SÍ,0
ORD-35053,2024/10/15,Monterrey  ,29.0,42216.21433059937,2,1,SÍ,0
ORD-19446,"Oct 15, 2024",Ciudad de M√©xico,52.0,55140.74536733719,1,0,SÍ,0
ORD-10922,"Oct 15, 2024",Medell√edn,82.0,24146.575023580874,2,0,NO,1
ORD-61356,2024-10-15,Ciudad de M√©xico,72.0,27766.200173019806,2,0,SÍ,1
ORD-20789,2024/10/15,CDMX,62.0,84457.10234056684,2,0,NO,1
ORD-76656,2024-10-15,Bogotá,79.0,40931.086680011096,3,1,SÍ,1
ORD-54028,15/10/2024,CDMX,66.0,36210.97977689975,2,0,NO,0
ORD-74484,2024/10/15,Bogot√±,42.0,16403.209861018113,3,1,SÍ,0
ORD-42154,2024/10/15,Bogot√±,40.0,71266.94093685599,2,1,si,0
ORD-92870,2024/10/15,Medell√edn,41.0,23601.854662228918,2,1,SÍ,0
ORD-12336,2024/10/15,Medellín,55.0,49617.683475963546,4,1,NO,0
ORD-77779,2024-10-15,Medellín,45.0,7295.373267085233,2,1,SÍ,0
ORD-29029,15/10/2024,Medellín,38.0,70454.32000910291,1,1,NO,0
ORD-69201,2024/10/15,Monterrey  ,71.0,79421.40609046452,2,0,SÍ,0
ORD-42265,"Oct 15, 2024",CDMX,35.0,62113.008636950384,2,1,NO,0
ORD-53872,"Oct 15, 2024",Bogot√±,53.0,11637.996714867579,1,1,SÍ,0
ORD-56197,15/10/2024,Bogotá,62.0,-9999.0,4,0,NO,0
ORD-65180,"Oct 15, 2024",Bogotá,,29316.275008991186,1,0,SÍ,0
ORD-33710,2024-10-15,Bogotá,47.0,20725.703031959692,1,0,SÍ,1
ORD-39486,2024-10-15,Medellín,77.0,40413.47385605867,3,1,SÍ,1
ORD-81907,15/10/2024,Medell√edn,49.0,39915.80816633777,2,1,SÍ,0
ORD-81895,2024/10/15,Medellín,84.0,37373.783720492764,1,1,SÍ,0
ORD-74435,"Oct 15, 2024",Bogot√±,84.0,81841.85619761735,2,0,no,1
ORD-50631,"Oct 15, 2024",CDMX,45.0,100295.64991106567,2,1,?,0
ORD-30103,15/10/2024,CDMX,61.0,15771.586566263388,1,0,NO,1
ORD-74772,15/10/2024,Medell√edn,58.0,32779.19014188524,4,0,SÍ,1
ORD-24382,"Oct 15, 2024",Monterrey  ,80.0,53568.70840112391,2,1,SÍ,0
ORD-94291,2024/10/15,Bogotá,40.0,40282.08772656931,2,0,NO,0
ORD-13756,15/10/2024,CDMX,65.0,59984.9687319629,2,0,SÍ,0
ORD-30609,2024-10-15,Medell√edn,49.0,72899.63389864488,2,0,no,0
ORD-26478,"Oct 15, 2024",Bogotá,74.0,68734.14855675102,1,1,SÍ,1
ORD-49666,15/10/2024,Medellín,50.0,65243.3391962458,1,1,N/A,0
ORD-85683,15/10/2024,Medellin,41.0,91477.38802299308,2,1,SÍ,0
ORD-81315,15/10/2024,Ciudad de M√©xico,56.0,10276.317927097261,2,1,NO,0
ORD-87834,"Oct 15, 2024",CDMX,51.0,87002.71979886538,1,0,SÍ,0
ORD-24153,2024-10-15,Monterrey  ,73.0,,2,1,si,0
ORD-86325,2024-10-15,Medell√edn,45.0,69628.13051689067,2,1,SÍ,0
ORD-22999,"Oct 15, 2024",Monterrey  ,54.0,,1,0,NO,0
ORD-65318,15/10/2024,Medellín,24.0,27287.590202668056,1,0,si,0
ORD-10814,"Oct 15, 2024",CDMX,85.0,66552.93228705069,1,0,SÍ,0
ORD-86077,"Oct 15, 2024",Bogot√±,54.0,,2,1,SÍ,1
ORD-12443,15/10/2024,Medellín,73.0,74736.05195720782,1,0,SÍ,0
ORD-85993,"Oct 15, 2024",Medellín,82.0,81499.0875585397,2,1,SÍ,0
ORD-85916,2024/10/15,Medell√edn,82.0,54444.621345724,2,0,SÍ,0
ORD-83319,2024-10-15,Monterrey  ,64.0,53544.02588946393,2,0,SÍ,0
ORD-27368,2024/10/15,Medell√edn,37.0,29159.096377288697,1,1,SÍ,0
ORD-25328,2024/10/15,Bogotá,36.0,66861.23506009171,2,1,NO,0
ORD-66942,2024/10/15,Medellin,46.0,58691.63116018565,2,0,NO,0
ORD-37306,"Oct 15, 2024",Monterrey  ,77.0,26962.365099404426,3,0,SÍ,0
ORD-95451,15/10/2024,Medellin,35.0,40213.0012477952,3,0,si,0
ORD-49915,"Oct 15, 2024",Medell√edn,52.0,46016.614382604916,2,0,si,0
ORD-47219,2024-10-15,Bogot√±,60.0,40179.94508702032,2,0,NO,1
ORD-90879,"Oct 15, 2024",CDMX,28.0,15927.214666250627,1,1,SÍ,0
ORD-74644,"Oct 15, 2024",Medellín,66.0,67475.50771459739,1,1,SÍ,0
ORD-70279,"Oct 15, 2024",Medellín,55.0,43912.238602452635,1,1,NO,1
ORD-63028,"Oct 15, 2024",Medellin,81.0,50384.11939733273,2,0,NO,0
ORD-10126,2024/10/15,Monterrey  ,86.0,35543.33531506434,1,0,SÍ,1
ORD-62329,15/10/2024,CDMX,25.0,61881.786849299744,1,0,NO,0
ORD-37632,2024-10-15,Ciudad de M√©xico,51.0,54967.404609535086,4,1,SÍ,0
ORD-75310,2024-10-15,Medellin,65.0,80319.60972826046,1,1,SÍ,0
ORD-65176,2024-10-15,Monterrey  ,73.0,62014.96782347461,1,0,NO,0
ORD-96066,"Oct 15, 2024",Monterrey  ,82.0,44932.88995407223,1,1,NO,0
ORD-54327,2024-10-15,Bogota,48.0,31507.079562435993,2,1,SÍ,0
ORD-78904,2024/10/15,Medellín,21.0,71648.81709791612,2,0,NO,0
ORD-13797,15/10/2024,CDMX,67.0,42935.59753033856,1,0,no,1
ORD-57882,"Oct 15, 2024",Bogotá,86.0,45707.06083509448,2,1,NO,0
ORD-23718,"Oct 15, 2024",Medellin,47.0,45700.709842683136,2,1,NO,0
ORD-44560,2024/10/15,CDMX,76.0,39959.807233571766,2,0,SÍ,0
ORD-86589,2024-10-15,Bogota,84.0,46136.52514425327,4,0,SÍ,1
ORD-32116,"Oct 15, 2024",Bogota,62.0,98155.18906831444,2,1,SÍ,0
ORD-46244,"Oct 15, 2024",CDMX,21.0,23804.448646807698,2,0,NO,0
ORD-11645,2024/10/15,Monterrey  ,43.0,29637.39473095975,1,1,NO,0
ORD-57523,2024/10/15,Ciudad de M√©xico,44.0,84608.11045385624,1,1,SÍ,0
ORD-29256,2024-10-15,CDMX,63.0,40629.89038762321,1,0,SÍ,0
ORD-63173,15/10/2024,Medellin,81.0,38734.46789812762,2,0,SÍ,1
ORD-47430,15/10/2024,Bogotá,68.0,,2,1,SÍ,1
ORD-49282,2024-10-15,Medellín,67.0,14495.10956795622,2,0,no,1
ORD-73374,15/10/2024,Bogota,23.0,70536.36073133514,1,0,NO,1
ORD-78244,2024/10/15,Bogot√±,76.0,51140.410733038596,2,1,SÍ,1
ORD-21694,2024/10/15,Bogot√±,32.0,61620.053270799435,3,0,NO,0
ORD-66264,2024/10/15,Monterrey  ,47.0,61150.77388130315,2,1,NO,0
ORD-85060,15/10/2024,Medellín,59.0,34300.435337934054,2,0,NO,1
ORD-67545,15/10/2024,Bogota,54.0,76279.59450374766,2,1,SÍ,0
ORD-49224,"Oct 15, 2024",Bogot√±,59.0,36246.557213048276,3,0,SÍ,0
ORD-23224,"Oct 15, 2024",Bogot√±,52.0,60221.22547496854,2,1,SÍ,0
ORD-50738,"Oct 15, 2024",Ciudad de M√©xico,23.0,80943.1121382284,2,1,si,0
ORD-35150,15/10/2024,CDMX,85.0,84472.54249616174,1,0,NO,0
ORD-73731,"Oct 15, 2024",Medell√edn,35.0,43321.84160148269,1,1,NO,0
ORD-59688,2024/10/15,Medellín,46.0,61578.38185602526,2,0,SÍ,0
ORD-83509,15/10/2024,Medell√edn,76.0,41012.78024490951,1,1,SÍ,1
ORD-18577,2024-10-15,Bogotá,64.0,112594.90568171935,4,1,SÍ,0
ORD-18070,15/10/2024,CDMX,34.0,69503.15014684547,1,1,?,0
ORD-18666,"Oct 15, 2024",Bogotá,39.0,52101.460895923396,3,0,SÍ,0
ORD-67761,15/10/2024,Medellin,85.0,57814.054336443565,1,1,SÍ,0
ORD-46368,"Oct 15, 2024",Bogota,86.0,60177.63538615168,1,0,?,1
ORD-16783,"Oct 15, 2024",Medell√edn,54.0,60918.58851958705,3,1,NO,0
ORD-51914,2024-10-15,Monterrey  ,66.0,44000.044558836074,1,1,NO,0
ORD-80507,2024-10-15,Medellin,30.0,40141.817519120625,1,0,SÍ,1
ORD-89026,2024/10/15,Medellín,51.0,46203.66595683767,1,0,NO,1
ORD-77526,"Oct 15, 2024",Bogota,70.0,21507.707373819812,2,1,SÍ,1
ORD-80835,15/10/2024,Bogot√±,68.0,67956.8601743615,1,1,NO,0
ORD-55765,2024-10-15,Medell√edn,20.0,29957.37393377568,2,0,SÍ,0
ORD-29956,2024-10-15,CDMX,59.0,23501.248025382083,2,0,SÍ,0
ORD-97895,"Oct 15, 2024",CDMX,49.0,49641.13833589628,2,1,NO,0
ORD-56240,15/10/2024,Medellin,68.0,46746.93425775283,2,0,NO,0
ORD-47148,2024-10-15,Medellin,63.0,56240.861894724716,2,0,NO,0
ORD-14757,2024-10-15,Bogot√±,38.0,35794.86576508976,1,0,SÍ,0
ORD-29097,15/10/2024,Ciudad de M√©xico,61.0,40186.43604422566,2,0,SÍ,0
ORD-20395,2024-10-15,Medell√edn,28.0,-9999.0,1,1,NO,0
ORD-26241,15/10/2024,Bogotá,85.0,65780.43001237985,2,1,NO,0
ORD-37696,"Oct 15, 2024",Medellín,18.0,64738.126154416954,2,1,?,0
ORD-80480,2024-10-15,Medell√edn,80.0,50849.19030878706,3,0,NO,1
ORD-56163,"Oct 15, 2024",Medell√edn,41.0,54223.06558330687,2,1,SÍ,0
ORD-29816,15/10/2024,Bogot√±,30.0,55760.97219276259,1,1,si,0
ORD-59840,"Oct 15, 2024",Medell√edn,28.0,33598.95650477559,2,0,SÍ,0
ORD-62853,"Oct 15, 2024",Medell√edn,68.0,86851.16500365252,2,1,SÍ,0
ORD-34917,"Oct 15, 2024",Monterrey  ,34.0,83289.70081219249,1,1,SÍ,0
ORD-31566,2024/10/15,Monterrey  ,41.0,69856.13977502417,2,1,SÍ,0
ORD-85452,15/10/2024,Bogota,36.0,39353.46033996006,2,1,NO,0
ORD-72823,15/10/2024,Medellín,54.0,63478.60294875376,4,1,NO,0
ORD-30806,15/10/2024,Monterrey  ,25.0,74459.2484442443,2,0,NO,1
ORD-85520,15/10/2024,Medellín,45.0,19420.07745697142,1,1,SÍ,0
ORD-11759,15/10/2024,CDMX,22.0,92362.79404246242,1,0,SÍ,1
ORD-51949,2024-10-15,Bogot√±,34.0,6515.309721105121,3,1,SÍ,0
ORD-12482,2024-10-15,Bogot√±,53.0,67615.14549272688,2,1,NO,0
ORD-34442,2024-10-15,Monterrey  ,36.0,86332.05765631172,1,1,SÍ,0
ORD-43719,"Oct 15, 2024",CDMX,81.0,47173.41339932423,1,1,si,0
ORD-68066,"Oct 15, 2024",Bogotá,28.0,46238.39000442316,2,1,SÍ,0
ORD-12079,15/10/2024,Bogota,71.0,66691.51981617308,1,0,SÍ,1
ORD-12717,2024/10/15,Bogot√±,62.0,96297.04729834679,1,1,NO,0
ORD-69676,15/10/2024,Bogota,64.0,42973.30905146585,1,1,si,1
ORD-37952,2024-10-15,Bogot√±,29.0,30476.12020335138,1,1,SÍ,0
ORD-96444,15/10/2024,CDMX,38.0,39405.613609800195,2,1,NO,0
ORD-52460,"Oct 15, 2024",Medell√edn,28.0,11187.150192844492,2,0,N/A,0
ORD-82847,15/10/2024,Ciudad de M√©xico,22.0,72443.9474678789,1,0,N/A,0
ORD-99106,2024-10-15,Medell√edn,73.0,37147.92368215351,1,1,NO,0
ORD-28449,15/10/2024,Bogotá,37.0,,1,1,NO,0
ORD-43536,"Oct 15, 2024",Bogot√±,58.0,72740.52828547516,2,0,SÍ,1
ORD-74077,2024/10/15,Bogotá,63.0,40577.24188975378,1,1,si,0
ORD-48258,2024-10-15,Monterrey  ,29.0,,2,1,SÍ,0
ORD-58302,15/10/2024,Monterrey  ,87.0,24047.78740459283,2,0,?,1
ORD-38865,"Oct 15, 2024",Medellin,34.0,73967.98570809995,1,1,SÍ,0
ORD-16645,2024-10-15,Medellín,36.0,58547.62553163676,1,1,SÍ,0
ORD-48000,2024-10-15,Monterrey  ,43.0,47785.52422950829,1,1,NO,0
ORD-36737,"Oct 15, 2024",Monterrey  ,65.0,53272.33719859489,2,1,SÍ,0
ORD-21485,15/10/2024,Bogot√±,69.0,17830.967633681586,3,1,SÍ,0
ORD-48565,15/10/2024,Medellin,87.0,52700.01859867425,1,0,NO,1
ORD-35522,15/10/2024,Bogot√±,72.0,46458.2553660849,3,0,NO,1
ORD-75155,2024-10-15,Bogota,50.0,18514.18473906091,1,0,NO,0
ORD-65168,2024/10/15,Bogotá,79.0,33223.1143273364,2,1,SÍ,0
ORD-62487,2024-10-15,Bogota,40.0,46768.86855118705,2,0,NO,0
ORD-22342,15/10/2024,CDMX,,34817.695376303964,2,0,SÍ,1
ORD-50806,2024-10-15,CDMX,44.0,-10302.847626260424,2,0,SÍ,0
ORD-58770,2024/10/15,Bogot√±,81.0,76909.68849022166,2,0,NO,0
ORD-88623,2024-10-15,Ciudad de M√©xico,68.0,46447.75312275837,2,1,si,0
ORD-85629,"Oct 15, 2024",Ciudad de M√©xico,70.0,-6848.75523091363,2,0,SÍ,0
ORD-62603,15/10/2024,Bogota,68.0,103374.07349198488,2,1,NO,0
ORD-91974,15/10/2024,Monterrey  ,64.0,81034.80828282972,1,1,SÍ,1
ORD-36399,15/10/2024,Bogot√±,21.0,41275.448723291614,1,0,SÍ,1
ORD-95382,2024-10-15,Bogota,24.0,28937.562715832475,2,1,SÍ,0
ORD-91244,2024-10-15,Bogot√±,52.0,60079.78026901305,2,1,?,0
ORD-86534,2024-10-15,Bogota,65.0,55058.17037210353,2,0,si,1
ORD-65106,15/10/2024,CDMX,89.0,63552.24812000933,2,0,NO,0
ORD-40678,2024-10-15,Medellin,62.0,29009.493168623794,3,0,NO,0
ORD-86218,15/10/2024,Bogot√±,89.0,77444.30052429083,2,0,NO,1
ORD-73230,2024-10-15,Medellin,36.0,38163.44692061127,2,0,SÍ,0
ORD-84055,15/10/2024,CDMX,80.0,67019.14371638917,2,1,SÍ,0
ORD-66373,"Oct 15, 2024",Ciudad de M√©xico,,30076.5184885744,1,1,SÍ,0
ORD-41480,2024-10-15,Medell√edn,84.0,116203.59964383717,1,1,NO,0
ORD-95230,15/10/2024,Bogotá,76.0,67388.08372413146,2,0,no,0
ORD-78836,"Oct 15, 2024",Bogotá,86.0,122105.80691434117,1,0,SÍ,0
ORD-82258,"Oct 15, 2024",Bogotá,30.0,70690.04940815116,3,1,SÍ,0
ORD-49986,2024/10/15,CDMX,64.0,35963.3910782829,1,0,SÍ,0
ORD-34160,2024-10-15,CDMX,78.0,70734.5198397299,1,0,si,1
ORD-95595,15/10/2024,Ciudad de M√©xico,48.0,72514.4454548304,3,1,SÍ,0
ORD-89111,2024/10/15,Medell√edn,39.0,59333.103612444065,2,0,SÍ,0
ORD-74929,2024-10-15,Medellín,60.0,65759.81180080141,1,1,NO,1
ORD-83506,"Oct 15, 2024",Bogotá,84.0,69043.1782351919,2,0,NO,0
ORD-44911,2024-10-15,Monterrey  ,71.0,25157.974730856462,2,1,SÍ,0
ORD-97127,15/10/2024,Bogotá,27.0,23378.539881751192,2,1,SÍ,0
ORD-41821,"Oct 15, 2024",Medellín,59.0,30144.57503463916,1,1,NO,0
ORD-85039,2024/10/15,Bogot√±,81.0,53188.55985926276,2,0,SÍ,0
ORD-70535,2024-10-15,Ciudad de M√©xico,38.0,44420.7207131645,3,1,?,0
ORD-94458,2024-10-15,Medellin,83.0,25610.735851926285,1,1,NO,0
ORD-22175,2024/10/15,Medellin,58.0,69382.85526299117,3,1,SÍ,0
ORD-64771,2024-10-15,Medellín,41.0,57076.12050341199,3,1,SÍ,0
ORD-96925,2024-10-15,Bogotá,52.0,54223.224784271355,2,1,SÍ,0
ORD-76358,2024-10-15,Medellin,73.0,43550.267370651614,2,0,SÍ,0
ORD-27327,"Oct 15, 2024",Medellín,47.0,40544.297440860675,1,1,no,0
ORD-57057,"Oct 15, 2024",CDMX,74.0,28966.72095477559,1,1,si,0
ORD-16150,15/10/2024,Bogota,64.0,73343.50731343345,2,0,SÍ,0
ORD-14425,2024-10-15,CDMX,52.0,32412.677958670334,3,0,SÍ,0
ORD-26032,15/10/2024,Bogotá,36.0,55234.76166732042,2,1,SÍ,0
ORD-12198,"Oct 15, 2024",Medellín,25.0,91550.25990680083,2,1,SÍ,0
ORD-70500,2024-10-15,Bogot√±,43.0,41693.55638276623,1,0,NO,1
ORD-63394,15/10/2024,Medellin,88.0,74017.55351797986,1,0,SÍ,0
ORD-30079,2024-10-15,Medellin,47.0,64217.725400891824,2,0,?,0
ORD-46220,2024-10-15,Medellin,24.0,57786.68908152634,1,1,SÍ,1
ORD-51874,2024/10/15,Medellín,84.0,60758.71104761882,2,0,NO,0
ORD-23859,15/10/2024,CDMX,82.0,47627.335768226745,1,1,si,1
ORD-60460,"Oct 15, 2024",Bogot√±,53.0,-9999.0,2,0,SÍ,0
ORD-41419,15/10/2024,Medellín,42.0,,1,1,SÍ,0
ORD-18705,15/10/2024,Bogotá,54.0,51036.428028352224,2,1,SÍ,0
ORD-52880,15/10/2024,Ciudad de M√©xico,18.0,35369.35010541257,2,0,SÍ,0
ORD-33236,2024/10/15,Bogotá,32.0,75141.37732691492,1,0,?,1
ORD-97955,2024-10-15,Bogota,54.0,7512.564283038897,1,1,no,1
ORD-95514,"Oct 15, 2024",Ciudad de M√©xico,30.0,62026.33227813706,1,0,no,0
ORD-25358,2024/10/15,Bogotá,25.0,58414.66753555699,3,0,si,0
ORD-86918,"Oct 15, 2024",Bogot√±,22.0,56150.39910440084,1,1,SÍ,1
ORD-24596,2024/10/15,Medell√edn,77.0,75612.47372163716,2,1,no,0
ORD-43572,2024-10-15,Medell√edn,18.0,42846.91024892632,4,1,N/A,0
ORD-88757,"Oct 15, 2024",Medell√edn,53.0,56385.84611430125,2,0,SÍ,0
ORD-11279,15/10/2024,Bogota,52.0,7086.452795338679,1,0,SÍ,0
ORD-73197,2024/10/15,Bogota,83.0,39617.07794661942,3,0,NO,0
ORD-72516,"Oct 15, 2024",Medell√edn,80.0,71393.4107793806,1,1,SÍ,0
ORD-17083,2024-10-15,Medellin,40.0,16520.956611587957,2,1,SÍ,0
ORD-27771,"Oct 15, 2024",Ciudad de M√©xico,26.0,53993.584176268625,3,1,no,0
ORD-39975,2024/10/15,Ciudad de M√©xico,51.0,-9999.0,2,0,no,0
ORD-55648,2024-10-15,Medellin,63.0,47225.32570570663,2,1,SÍ,0
ORD-58285,15/10/2024,CDMX,21.0,34558.06278096007,1,0,SÍ,0
ORD-29063,2024/10/15,Medell√edn,47.0,18820.109892664237,1,0,si,0
ORD-77642,2024/10/15,Medellin,89.0,59650.08287399502,2,1,NO,0
ORD-96143,2024-10-15,Medellín,20.0,48760.08094938135,1,0,SÍ,0
ORD-47599,2024/10/15,Ciudad de M√©xico,31.0,65315.72799217998,4,1,NO,0
ORD-61920,"Oct 15, 2024",Medellín,77.0,69860.94769997153,3,1,si,0
ORD-38529,15/10/2024,Medellin,,80631.46842722537,3,1,no,0
ORD-45954,"Oct 15, 2024",Medellin,51.0,53337.16863606662,2,1,SÍ,0
ORD-37856,2024-10-15,Bogotá,62.0,81715.5256150802,2,1,SÍ,0
ORD-12573,2024/10/15,Bogotá,78.0,25605.637315226144,3,1,no,0
ORD-88344,15/10/2024,Bogot√±,33.0,72723.99573070329,3,0,SÍ,0
ORD-45367,2024-10-15,Bogot√±,83.0,,2,1,NO,1
ORD-70774,"Oct 15, 2024",Bogota,57.0,55827.316312869676,1,1,SÍ,0
ORD-33752,2024/10/15,Bogota,34.0,61118.30585407793,1,1,SÍ,0
ORD-65029,2024/10/15,Medell√edn,51.0,25981.52804161345,2,1,SÍ,0
ORD-27685,2024-10-15,Bogotá,33.0,20081.329751874433,2,0,SÍ,0
ORD-61693,"Oct 15, 2024",Medell√edn,,92745.70465192496,2,0,no,0
ORD-65961,2024/10/15,Medellin,83.0,45781.94554506824,1,0,SÍ,1
ORD-86908,"Oct 15, 2024",Medell√edn,83.0,45425.164454832484,1,1,si,0
ORD-84532,15/10/2024,Medellin,30.0,22442.263143967706,1,1,si,0
ORD-91994,2024/10/15,Ciudad de M√©xico,73.0,12955.542362579079,1,1,SÍ,0
ORD-66133,15/10/2024,Bogotá,48.0,47792.02802969295,1,0,NO,0
ORD-71268,2024/10/15,Bogot√±,51.0,41460.3019622818,2,0,SÍ,0
ORD-48243,2024-10-15,Medell√edn,56.0,50043.35891856127,2,1,NO,0
ORD-67384,2024/10/15,Bogotá,84.0,52178.84850955437,2,1,NO,1
ORD-41653,2024/10/15,Ciudad de M√©xico,25.0,112236.52703151734,1,1,SÍ,0
